ladcode23,laname23,country,sex,age,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022
K04000001,ENGLAND AND WALES,Country,F,20,"374,281","372,918","362,442","363,571","356,019","354,876","360,755","353,874","352,396","341,026","339,706","343,042"
K04000001,ENGLAND AND WALES,Country,F,21,"369,976","380,207","379,399","369,381","371,604","365,469","361,807","368,900","361,510","353,715","344,962","345,035"
K04000001,ENGLAND AND WALES,Country,F,22,"374,322","380,665","391,414","390,445","381,278","385,892","376,916","373,588","380,039","362,167","359,194","351,261"
K04000001,ENGLAND AND WALES,Country,F,23,"384,541","384,574","392,617","402,305","402,241","395,561","395,692","388,187","382,892","379,115","367,132","368,971"
K04000001,ENGLAND AND WALES,Country,F,24,"381,109","383,086","384,490","390,889","400,461","401,850","390,787","391,600","381,238","371,930","377,456","377,223"
K04000001,ENGLAND AND WALES,Country,F,25,"382,585","382,001","386,545","387,015","393,714","403,815","401,451","390,963","391,066","379,679","373,592","387,038"
K04000001,ENGLAND AND WALES,Country,F,26,"386,177","385,765","387,180","392,802","393,287","400,991","407,473","405,339","394,278","394,218","384,648","382,336"
K04000001,ENGLAND AND WALES,Country,F,27,"380,309","389,697","390,691","393,037","400,184","401,383","406,378","412,378","410,674","398,563","399,474","392,830"
K04000001,ENGLAND AND WALES,Country,F,28,"386,325","383,658","394,587","395,958","399,653","409,053","407,265","412,493","418,071","414,947","403,803","406,846"
K04000001,ENGLAND AND WALES,Country,F,29,"387,793","389,137","387,635","399,120","401,224","406,761","415,003","413,191","418,974","422,441","419,292","410,172"
K04000001,ENGLAND AND WALES,Country,F,30,"390,950","390,451","392,786","391,684","403,993","407,322","411,630","421,265","419,088","423,985","426,764","424,901"
K04000001,ENGLAND AND WALES,Country,F,31,"391,934","393,880","393,471","396,086","395,715","409,320","411,096","416,352","427,059","423,954","428,786","431,882"
K04000001,ENGLAND AND WALES,Country,F,32,"374,870","394,003","396,168","395,317","398,377","398,931","411,416","413,722","420,591","431,118","427,981","433,443"
K04000001,ENGLAND AND WALES,Country,F,33,"349,530","377,008","396,586","398,583","397,317","401,151","400,488","413,597","416,769","423,259","435,393","432,043"
K04000001,ENGLAND AND WALES,Country,F,34,"344,095","351,734","379,614","399,198","401,210","400,031","402,709","402,428","416,311","419,061","426,520","438,957"
K04000001,ENGLAND AND WALES,Country,F,35,"351,572","346,082","354,048","382,095","401,765","404,085","401,132","404,153","404,389","417,688","421,006","429,747"
K04000001,ENGLAND AND WALES,Country,F,36,"359,019","353,486","348,085","356,155","384,319","404,364","405,427","402,170","405,515","405,337","419,219","424,055"
K04000001,ENGLAND AND WALES,Country,F,37,"366,322","360,855","355,350","349,779","357,903","386,451","405,547","406,491","402,937","406,104","406,187","421,981"
K04000001,ENGLAND AND WALES,Country,F,38,"382,330","367,958","362,825","357,118","351,376","359,842","387,639","406,809","407,507","403,224","406,512","408,495"
K04000001,ENGLAND AND WALES,Country,F,39,"398,805","383,811","369,489","364,645","358,681","353,061","360,752","388,704","407,923","407,954","403,325","408,851"
K04000001,ENGLAND AND WALES,Country,F,40,"415,114","400,119","385,203","370,990","366,263","360,380","353,917","361,720","389,685","408,409","408,409","405,289"
K04000001,ENGLAND AND WALES,Country,F,41,"404,411","416,544","401,422","386,503","372,335","367,930","361,271","354,656","362,351","390,164","408,884","410,145"
K04000001,ENGLAND AND WALES,Country,F,42,"415,324","405,721","417,933","402,605","387,683","373,791","368,836","362,054","355,075","362,505","390,700","410,293"
K04000001,ENGLAND AND WALES,Country,F,43,"414,224","416,545","407,131","419,431","403,815","389,049","374,698","369,906","362,687","355,027","362,631","391,860"
K04000001,ENGLAND AND WALES,Country,F,44,"419,126","415,328","417,631","408,298","420,552","404,857","389,709","375,336","370,495","362,682","355,320","363,458"
K04000001,ENGLAND AND WALES,Country,F,45,"421,546","419,926","416,463","418,799","409,450","421,860","405,540","390,441","375,609","370,194","362,795","355,957"
K04000001,ENGLAND AND WALES,Country,F,46,"424,010","422,104","420,773","417,616","419,843","410,620","422,562","406,032","390,608","375,246","370,506","363,146"
K04000001,ENGLAND AND WALES,Country,F,47,"420,061","424,456","422,723","421,580","418,608","420,853","411,385","423,262","406,050","390,061","375,601","370,792"
K04000001,ENGLAND AND WALES,Country,F,48,"410,972","420,361","424,904","423,255","422,268","419,606","421,454","411,954","423,242","405,399","390,282","375,520"
K04000001,ENGLAND AND WALES,Country,F,49,"401,573","411,054","420,573","425,294","423,652","422,975","420,223","421,887","411,850","422,602","405,535","390,042"
K04000001,ENGLAND AND WALES,Country,F,50,"387,883","401,667","411,132","420,794","425,570","424,031","423,171","420,692","421,608","411,271","422,743","405,078"
K04000001,ENGLAND AND WALES,Country,F,51,"372,818","387,614","401,609","411,046","420,732","425,643","423,870","423,172","420,290","420,699","411,416","422,005"
K04000001,ENGLAND AND WALES,Country,F,52,"364,657","372,520","387,317","401,522","410,841","420,572","425,311","423,572","422,451","419,316","420,644","410,548"
K04000001,ENGLAND AND WALES,Country,F,53,"356,694","364,321","372,176","386,969","401,359","410,653","420,151","424,928","422,671","421,285","419,250","419,675"
K04000001,ENGLAND AND WALES,Country,F,54,"344,514","356,076","363,849","371,698","386,422","401,054","410,095","419,539","423,766","421,209","420,960","417,881"
K04000001,ENGLAND AND WALES,Country,F,55,"332,680","343,786","355,420","363,288","371,100","385,740","400,449","409,327","418,215","422,400","420,728","419,455"
K04000001,ENGLAND AND WALES,Country,F,56,"321,939","331,699","342,862","354,584","362,488","370,290","384,785","399,560","407,959","416,467","421,698","419,346"
K04000001,ENGLAND AND WALES,Country,F,57,"324,671","320,913","330,685","341,984","353,663","361,621","369,313","383,640","398,123","406,178","415,820","420,052"
K04000001,ENGLAND AND WALES,Country,F,58,"320,864","323,506","319,740","329,643","340,869","352,502","360,532","368,064","382,049","396,457","405,385","413,960"
K04000001,ENGLAND AND WALES,Country,F,59,"313,823","319,519","322,294","318,583","328,377","339,623","351,157","359,255","366,378","380,218","395,368","403,565"
K04000001,ENGLAND AND WALES,Country,F,60,"316,675","312,382","318,089","321,002","317,181","326,991","338,098","349,611","357,425","364,518","378,969","393,395"
K04000001,ENGLAND AND WALES,Country,F,61,"325,386","315,081","310,840","316,552","319,491","315,708","325,374","336,530","347,662","355,468","363,328","376,961"
K04000001,ENGLAND AND WALES,Country,F,62,"333,606","323,495","313,342","309,301","314,796","317,872","314,031","323,477","334,443","345,534","354,013","361,302"
K04000001,ENGLAND AND WALES,Country,F,63,"354,118","331,593","321,439","311,524","307,451","312,909","315,973","312,191","321,237","332,205","343,717","351,805"
K04000001,ENGLAND AND WALES,Country,F,64,"384,299","351,831","329,430","319,321","309,520","305,442","310,796","313,941","309,998","318,901","330,434","341,295"
K04000001,ENGLAND AND WALES,Country,F,65,"298,471","381,570","349,300","327,060","316,970","307,330","303,237","308,353","311,683","307,716","316,900","327,903"
K04000001,ENGLAND AND WALES,Country,F,66,"291,390","295,959","378,629","346,711","324,353","314,365","304,935","300,866","305,840","309,192","305,574","314,401"
K04000001,ENGLAND AND WALES,Country,F,67,"291,119","288,720","293,213","375,545","343,786","321,548","311,549","302,311","298,183","303,061","306,845","302,878"
K04000001,ENGLAND AND WALES,Country,F,68,"273,312","288,142","285,744","290,353","372,008","340,548","318,419","308,361","299,442","295,195","300,266","303,831"
K04000001,ENGLAND AND WALES,Country,F,69,"246,765","270,265","284,970","282,742","287,111","368,143","337,010","315,024","304,976","296,166","292,310","297,198"
K04000001,ENGLAND AND WALES,Country,F,70,"224,580","243,752","266,914","281,629","279,361","283,708","363,910","333,052","311,341","301,435","292,828","288,846"
K04000001,ENGLAND AND WALES,Country,F,71,"234,074","221,464","240,585","263,481","277,823","275,711","280,133","359,319","328,897","307,023","297,435","289,079"
K04000001,ENGLAND AND WALES,Country,F,72,"233,950","230,505","218,089","237,017","259,454","273,768","271,538","275,929","354,417","324,117","302,700","293,322"
K04000001,ENGLAND AND WALES,Country,F,73,"228,648","229,885","226,490","214,449","233,051","255,148","269,201","267,047","271,653","348,664","319,139","297,985"
K04000001,ENGLAND AND WALES,Country,F,74,"219,707","224,529","225,625","222,432","210,336","228,795","250,519","264,287","262,400","266,505","342,697","313,692"
K04000001,ENGLAND AND WALES,Country,F,75,"211,639","215,053","219,841","221,076","217,767","205,912","224,167","245,350","259,230","257,003","261,104","336,092"
K04000001,ENGLAND AND WALES,Country,F,76,"203,522","206,740","210,017","215,022","215,817","212,782","201,174","219,054","240,023","253,217","251,257","255,275"
K04000001,ENGLAND AND WALES,Country,F,77,"191,907","198,213","201,256","204,793","209,335","210,408","207,234","195,854","213,866","233,608","246,807","244,998"
K04000001,ENGLAND AND WALES,Country,F,78,"185,870","186,175","192,096","195,709","198,751","203,461","204,307","201,216","190,428","207,366","226,802","239,971"
K04000001,ENGLAND AND WALES,Country,F,79,"183,719","179,648","179,770","186,126","189,200","192,541","196,919","197,483","195,043","183,871","200,615","219,581"
K04000001,ENGLAND AND WALES,Country,F,80,"178,937","176,734","172,711","173,405","178,817","182,361","185,591","189,757","190,737","187,315","176,943","193,311"
K04000001,ENGLAND AND WALES,Country,F,81,"170,657","171,003","169,064","165,711","165,812","171,432","174,815","177,928","182,405","182,417","179,653","169,545"
K04000001,ENGLAND AND WALES,Country,F,82,"157,406","162,166","162,226","161,313","157,546","158,008","163,246","166,512","170,058","173,450","173,969","171,317"
K04000001,ENGLAND AND WALES,Country,F,83,"145,454","148,589","152,936","153,502","152,139","149,088","149,640","154,464","158,084","160,767","164,284","164,907"
K04000001,ENGLAND AND WALES,Country,F,84,"135,633","136,174","138,830","143,915","143,273","142,797","139,901","140,395","145,571","147,958","151,099","154,638"
K04000001,ENGLAND AND WALES,Country,F,85,"126,548","125,873","126,004","129,461","133,338","133,243","132,796","130,105","131,320","134,919","137,835","141,058"
K04000001,ENGLAND AND WALES,Country,F,86,"116,021","116,300","115,457","116,446","118,552","122,695","122,567","122,101","120,501","120,424","124,543","127,514"
K04000001,ENGLAND AND WALES,Country,F,87,"105,903","105,358","105,539","105,465","105,388","107,821","111,416","111,188","111,919","109,032","109,862","114,130"
K04000001,ENGLAND AND WALES,Country,F,88,"96,247","95,289","94,444","95,364","94,117","94,603","96,795","99,708","100,384","100,009","97,971","99,218"
K04000001,ENGLAND AND WALES,Country,F,89,"87,958","85,160","83,871","84,180","83,750","83,388","83,553","85,197","88,663","87,858","88,540","87,204"
K04000001,ENGLAND AND WALES,Country,F,90,"321,893","336,713","342,577","354,309","353,202","358,146","358,116","355,677","363,473","361,278","364,949","369,918"
E92000001,ENGLAND,Country,M,0,"347,892","354,377","345,868","338,659","338,157","340,934","332,215","323,698","315,778","307,173","296,496","305,081"
E92000001,ENGLAND,Country,M,1,"342,610","350,311","355,672","347,401","340,057","339,201","340,990","331,562","323,224","315,832","308,181","303,201"
E92000001,ENGLAND,Country,M,2,"338,329","344,443","351,789","356,506","348,159","340,427","338,354","339,948","330,214","320,996","314,777","314,338"
E92000001,ENGLAND,Country,M,3,"342,755","339,882","345,712","353,083","357,101","348,346","339,499","336,835","339,129","328,368","319,120","320,870"
E92000001,ENGLAND,Country,M,4,"332,132","343,970","341,297","347,109","354,321","357,334","347,705","338,365","335,966","337,781","327,198","324,786"
E92000001,ENGLAND,Country,M,5,"325,132","333,049","345,309","343,087","348,684","355,515","357,036","347,227","337,722","334,625","337,093","332,687"
E92000001,ENGLAND,Country,M,6,"311,074","325,830","333,967","346,724","344,725","349,931","355,990","356,529","347,014","336,782","334,063","342,680"
E92000001,ENGLAND,Country,M,7,"305,756","313,158","326,558","334,931","348,106","346,104","350,526","356,220","356,373","346,408","336,380","339,519"
E92000001,ENGLAND,Country,M,8,"297,295","307,925","315,158","327,251","335,786","349,082","346,659","350,761","356,619","355,659","346,127","341,572"
E92000001,ENGLAND,Country,M,9,"291,242","299,362","310,394","317,535","328,227","336,687","349,794","347,322","351,457","356,504","355,411","351,180"
E92000001,ENGLAND,Country,M,10,"297,817","292,701","301,357","312,872","319,706","328,895","337,075","350,313","348,277","351,606","357,074","360,252"
E92000001,ENGLAND,Country,M,11,"307,040","298,302","294,459","303,683","315,604","321,998","329,469","337,604","351,411","348,828","352,395","361,384"
E92000001,ENGLAND,Country,M,12,"316,217","307,180","298,969","296,335","306,073","318,257","324,157","330,055","338,403","351,836","349,826","356,627"
E92000001,ENGLAND,Country,M,13,"320,122","316,486","307,687","300,010","298,501","308,656","320,792","326,396","330,768","338,768","352,899","353,934"
E92000001,ENGLAND,Country,M,14,"329,070","320,263","317,108","308,616","301,488","301,073","311,413","323,773","329,190","331,762","340,074","357,058"
E92000001,ENGLAND,Country,M,15,"331,613","329,440","320,910","318,418","310,191","303,453","303,785","314,587","326,909","331,055","333,118","344,199"
E92000001,ENGLAND,Country,M,16,"330,224","331,803","330,309","322,270","320,417","312,359","305,410","306,890","317,761","329,179","333,478","338,370"
E92000001,ENGLAND,Country,M,17,"342,707","331,707","333,030","332,647","325,140","323,982","315,087","308,678","311,073","321,054","332,898","340,215"
E92000001,ENGLAND,Country,M,18,"343,292","345,922","335,726","337,445","338,505","331,676","329,446","320,642","315,268","317,257","328,637","341,672"
E92000001,ENGLAND,Country,M,19,"353,225","347,979","351,668","342,749","344,483","347,293","338,370","337,000","328,387","324,929","328,035","339,162"
E92000001,ENGLAND,Country,M,20,"367,865","358,204","353,421","357,544","349,675","350,952","352,340","343,478","342,472","332,708","330,796","338,319"
E92000001,ENGLAND,Country,M,21,"365,145","371,435","362,952","358,792","363,566","356,198","353,895","355,921","347,481","342,624","335,837","338,389"
